,id,tags,lonlat,amenity_name,shop,healthcare
19,219311502,"{'amenity': 'toilets', 'created_by': 'Potlatch 0.6a'}","(-3.0454605000000066, 52.34301970000007)",toilets,,
20,241911535,"{'name': 'Morriston Hospital (A&E)', 'amenity': 'hospital', 'name:cy': 'Ysbyty Treforys (D&B)', 'emergency': 'yes'}","(-3.9355030000000184, 51.68504120000027)",hospital,,
21,242920831,"{'addr:city': 'Swansea', 'addr:postcode': 'SA1 6DF', 'addr:street': 'Ffynone Road', 'amenity': 'hospital', 'fhrs:id': '247494', 'name': 'HMT Sancta Maria Hospital', 'source:addr': 'FHRS Open Data'}","(-3.9641027000000175, 51.62011270000026)",hospital,,
22,245777163,{'amenity': 'toilets'},"(-3.2184058000000157, 51.483017900000334)",toilets,,
23,247179504,{'amenity': 'toilets'},"(-4.21087810000001, 51.54444840000004)",toilets,,
24,250064184,{'amenity': 'toilets'},"(-2.673034499999992, 51.64480910000029)",toilets,,
25,250066370,{'amenity': 'toilets'},"(-2.677670899999994, 51.69766780000029)",toilets,,
26,253409196,"{'amenity': 'pharmacy', 'name': 'Lloyds Pharmacy', 'wheelchair': 'yes'}","(-4.0177797, 51.617978499999666)",pharmacy,,
27,255583354,"{'amenity': 'health_centre', 'healthcare': 'centre'}","(-3.1684080000000066, 52.96892500000018)",health_centre,,centre
28,256365887,{'amenity': 'toilets'},"(-3.9954365999999926, 51.679303599999905)",toilets,,
29,258912614,"{'addr:city': 'Clydach', 'addr:postcode': 'SA6 5DT', 'addr:street': 'Quarr Road', 'amenity': 'hospital', 'name': 'Clydach War Memorial Hospital', 'name:cy': 'Ysbyty Coffa Clydach', 'wikidata': 'Q65078004'}","(-3.9014185000000037, 51.694665399999884)",hospital,,
30,261581408,"{'amenity': 'toilets', 'created_by': 'JOSM'}","(-3.849692900000006, 53.101262499999926)",toilets,,
31,267005708,"{'amenity': 'toilets', 'created_by': 'JOSM'}","(-3.9931825999999946, 51.97721319999986)",toilets,,
32,267017643,"{'fee': 'yes', 'amenity': 'toilets'}","(-3.9919241000000043, 51.88341609999988)",toilets,,
33,269348034,"{'amenity': 'toilets', 'wheelchair': 'yes'}","(-4.470700300000005, 52.15976240000001)",toilets,,
34,270374359,"{'amenity': 'toilets', 'created_by': 'Potlatch 0.10f'}","(-3.7046007000000003, 51.64267880000003)",toilets,,
35,270434627,{'amenity': 'toilets'},"(-5.269588200000003, 51.88196409999996)",toilets,,
36,271086330,{'amenity': 'toilets'},"(-3.555462999999998, 51.80066359999995)",toilets,,
37,271414240,"{'amenity': 'toilets', 'created_by': 'JOSM'}","(-3.5112675999999996, 52.30220110000001)",toilets,,
38,272686242,{'amenity': 'toilets'},"(-3.4024666000000034, 52.15012760000023)",toilets,,
39,274741523,"{'access': 'private', 'amenity': 'toilets'}","(-3.7640119, 51.69603060000031)",toilets,,
40,274874682,"{'amenity': 'toilets', 'operator': 'National Trust'}","(-4.9248272999999925, 51.607526500000176)",toilets,,
41,277401423,"{'male': 'yes', 'name': 'White Water Rafting Centre', 'diaper': 'yes', 'female': 'yes', 'amenity': 'toilets', 'created_by': 'JOSM', 'wheelchair': 'yes', 'opening_hours': 'Mo-Th,Sa-Su 08:00-17:00'}","(-3.651705999999999, 52.94694600000007)",toilets,,
42,291999984,"{'amenity': 'toilets', 'wheelchair': 'yes'}","(-3.6386716000000106, 52.10681080000027)",toilets,,
43,292458852,"{'source': 'survey', 'amenity': 'toilets', 'created_by': 'JOSM'}","(-4.36696610000002, 51.92004229999997)",toilets,,
44,292609714,"{'amenity': 'toilets', 'fee': 'yes'}","(-5.293653500000021, 51.89701499999992)",toilets,,
45,292612560,"{'amenity': 'toilets', 'created_by': 'Potlatch 0.10b'}","(-4.82768470000002, 51.69750299999992)",toilets,,
46,292624812,{'amenity': 'toilets'},"(-5.107064400000024, 51.77325649999994)",toilets,,
47,292627843,"{'amenity': 'toilets', 'created_by': 'Potlatch 0.10b'}","(-5.102489600000022, 51.77976229999993)",toilets,,
48,292635918,{'amenity': 'toilets'},"(-5.101237500000024, 51.78337969999992)",toilets,,
49,292826784,"{'amenity': 'toilets', 'created_by': 'Potlatch 0.10b'}","(-5.204574900000027, 51.93739639999995)",toilets,,
50,292932079,{'amenity': 'toilets'},"(-4.837325400000019, 52.02885739999995)",toilets,,
51,295937996,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'name': 'Lloyds Chemist'}","(-2.678458500000005, 51.639995899999974)",pharmacy,,
52,297610462,"{'amenity': 'health_centre', 'healthcare': 'centre'}","(-3.4148844999999977, 52.15055989999994)",health_centre,,centre
53,298441907,"{'name': 'Boots', 'amenity': 'pharmacy'}","(-3.0395451000000113, 53.21214739999986)",pharmacy,,
54,298676027,"{'amenity': 'pharmacy', 'name': 'Pritchards'}","(-3.414234200000011, 53.336340099999894)",pharmacy,,
55,298686645,"{'name': 'Rowlands', 'amenity': 'pharmacy'}","(-3.474786500000012, 53.32637469999992)",pharmacy,,
56,298697070,{'amenity': 'toilets'},"(-3.0517957000000115, 52.345828799999936)",toilets,,
57,298790489,"{'name': 'Alliance Pharmacy', 'amenity': 'pharmacy'}","(-3.8323198000000005, 53.32565659999996)",pharmacy,,
58,298792967,{'amenity': 'toilets'},"(-3.8313669000000012, 53.32459399999997)",toilets,,
59,298932370,{'amenity': 'toilets'},"(-3.3768153000000036, 52.24055319999994)",toilets,,
60,298932373,"{'name': 'Lakeside Pharmacy', 'amenity': 'pharmacy', 'dispensing': 'yes'}","(-3.3769031000000034, 52.23852789999994)",pharmacy,,
61,300779480,"{'amenity': 'toilets', 'fee': 'no', 'operator': 'Local volunteers', 'unisex': 'yes'}","(-3.4400929999999996, 52.213461599999945)",toilets,,
62,301031525,{'amenity': 'toilets'},"(-3.379180900000001, 52.242026499999945)",toilets,,
63,303893239,"{'name': 'Boots', 'amenity': 'pharmacy', 'dispensing': 'yes'}","(-3.378790599999993, 52.241378099999906)",pharmacy,,
64,304074841,{'amenity': 'toilets'},"(-4.147992699999993, 51.843585299999916)",toilets,,
65,304074846,{'amenity': 'toilets'},"(-4.146684899999994, 51.842408699999915)",toilets,,
66,304146381,{'amenity': 'toilets'},"(-4.713533399999995, 52.8041427999999)",toilets,,
67,304148732,{'amenity': 'toilets'},"(-4.707259199999997, 52.80426009999989)",toilets,,
68,304148737,{'amenity': 'toilets'},"(-4.7238494999999965, 52.83227499999988)",toilets,,
69,309408066,"{'amenity': 'toilets', 'source': 'survey'}","(-4.8956110000000015, 52.02362639999999)",toilets,,
70,311774071,"{'amenity': 'toilets', 'fixme': 'review if maintained', 'wheelchair': 'yes'}","(-2.9942457000000138, 53.04440570000014)",toilets,,
71,313484591,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'drive_through': 'no', 'healthcare': 'pharmacy', 'name': 'Rowland Pharmacy'}","(-3.2188225000000106, 53.27259009999978)",pharmacy,,pharmacy
72,313484613,"{'addr:postcode': 'CH8 7TZ', 'addr:street': 'Halkyn Road', 'amenity': 'hospital', 'emergency': 'no', 'fhrs:id': '102845', 'name': 'Holywell Community Hospital', 'source:postcode': 'FHRS Open Data', 'wikidata': 'Q65088805'}","(-3.2165424000000096, 53.26948749999978)",hospital,,
73,313484614,"{'name': 'Bodowen Surgery', 'amenity': 'clinic'}","(-3.2171926000000095, 53.27010659999978)",clinic,,
74,313484630,{'amenity': 'toilets'},"(-3.219894000000009, 53.272669199999775)",toilets,,
75,313493875,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'drive_through': 'no', 'healthcare': 'pharmacy', 'name': 'Fferllyfa Boots Pharmacy', 'source': 'survey'}","(-3.2208279000000086, 53.27311039999979)",pharmacy,,pharmacy
76,315294617,"{'addr:housenumber': '3', 'addr:street': 'Chapel Street', 'amenity': 'pharmacy', 'brand': 'Rowlands Pharmacy', 'brand:wikidata': 'Q62663235', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Rowlands Pharmacy'}","(-2.995169900000014, 53.043062899999846)",pharmacy,,pharmacy
77,315913941,"{'amenity': 'toilets', 'created_by': 'Potlatch 0.10f'}","(-3.805997500000018, 53.0945024999999)",toilets,,
78,317406952,"{'name': 'Well', 'amenity': 'pharmacy', 'dispensing': 'yes', 'wheelchair': 'yes', 'addr:street': 'Uplands Crescent', 'addr:postcode': 'SA2 0EZ', 'addr:housenumber': '55-57'}","(-3.9668304000000063, 51.61805070000001)",pharmacy,,
79,322991691,"{'amenity': 'pharmacy', 'dispensing': 'yes'}","(-3.9922104000000016, 51.79723349999984)",pharmacy,,
80,322991692,"{'amenity': 'pharmacy', 'dispensing': 'yes'}","(-3.9887335000000017, 51.794486699999844)",pharmacy,,
81,322991709,"{'name': 'Brynteg', 'amenity': 'dentist'}","(-3.9919103000000016, 51.79512409999985)",dentist,,
82,322991710,{'amenity': 'dentist'},"(-3.9860757000000016, 51.79487639999985)",dentist,,
83,325266579,"{'amenity': 'hospital', 'name': 'Amman Valley', 'wikidata': 'Q65088799'}","(-3.9237525000000075, 51.80790699999985)",hospital,,
84,344904150,{'amenity': 'toilets'},"(-3.1864951999999755, 51.54614150000005)",toilets,,
85,345268095,{'amenity': 'toilets'},"(-4.090926599999976, 53.264555200000046)",toilets,,
86,354885433,"{'name': 'Well Pharmacy', 'amenity': 'pharmacy', 'operator': 'Well Pharmacy', 'wheelchair': 'yes'}","(-3.4831623999999963, 51.4085619000001)",pharmacy,,
87,365981664,"{'amenity': 'toilets', 'diaper': 'yes', 'fee': 'no', 'source': 'survey', 'toilets:wheelchair': 'yes', 'wheelchair': 'yes'}","(-4.021023000000006, 53.08057920000012)",toilets,,
88,367363121,"{'name': 'Kenfig Hill Clinic', 'amenity': 'doctors', 'created_by': 'Potlatch 0.10f'}","(-3.677811400000013, 51.53104290000003)",doctors,,
89,370202711,{'amenity': 'toilets'},"(-3.682214100000014, 53.047880799999895)",toilets,,
90,373369077,"{'amenity': 'toilets', 'created_by': 'Potlatch 0.10f'}","(-3.240781200000009, 53.14009409999999)",toilets,,
91,380408066,{'amenity': 'toilets'},"(-4.615020699999994, 51.819235399999954)",toilets,,
92,380461050,"{'name': ""Tŷ'r Felin Surgery"", 'amenity': 'doctors'}","(-4.037204100000003, 51.670146699999925)",doctors,,
93,380467840,"{'name': 'Princess Street Surgery', 'amenity': 'doctors'}","(-4.045846800000003, 51.66999929999992)",doctors,,
94,380468077,"{'name': 'Gorseinon Heath Clinic', 'amenity': 'health_centre', 'healthcare': 'centre'}","(-4.046301700000003, 51.669908799999924)",health_centre,,centre
95,385459332,{'amenity': 'toilets'},"(-4.548728000000004, 52.93231819999964)",toilets,,
96,387210731,{'amenity': 'toilets'},"(-3.1420772999999933, 51.61481589999998)",toilets,,
97,392291706,"{'name': 'Forge Centre', 'amenity': 'health_centre', 'healthcare': 'centre'}","(-3.7798809999999947, 51.59640469999992)",health_centre,,centre
98,408757633,"{'name': 'Baglan Clinic', 'amenity': 'doctors'}","(-3.8068033000000185, 51.62006649999992)",doctors,,
99,409681680,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'operator': 'lloyds'}","(-3.7926539000000177, 51.59554219999996)",pharmacy,,pharmacy
100,409681681,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'operator': 'lloyds'}","(-3.7906454000000176, 51.59439049999996)",pharmacy,,pharmacy
101,413412964,{'amenity': 'doctors'},"(-3.1024181000000097, 51.525130099999856)",doctors,,
102,416047985,{'amenity': 'toilets'},"(-3.979170499999995, 51.61488999999985)",toilets,,
103,416144841,"{'amenity': 'toilets', 'created_by': 'GPSBabel-1.3.6'}","(-3.1098842999999943, 51.634835699999854)",toilets,,
104,417510059,{'amenity': 'toilets'},"(-3.0305600999999935, 51.562246600000016)",toilets,,
105,417656672,"{'access': 'yes', 'amenity': 'toilets', 'name': 'Ty Bach Llanfrynach Loos', 'toilets:disposal': 'flush'}","(-3.3472794999999964, 51.9229230000001)",toilets,,
106,418161921,"{'addr:housename': 'Compton House', 'addr:postcode': 'LL55 4EU', 'addr:street': 'Stryd Fawr', 'amenity': 'pharmacy', 'fhrs:id': '706589', 'name': 'Rowlands', 'source:addr': 'FHRS Open Data'}","(-4.126861400000005, 53.12100610000026)",pharmacy,,
107,425429631,{'amenity': 'toilets'},"(-2.8819585000000076, 53.080197000000155)",toilets,,
108,425754132,{'amenity': 'toilets'},"(-3.196903500000004, 52.98096210000015)",toilets,,
109,427006762,{'amenity': 'toilets'},"(-3.3128818999999967, 52.5144807999999)",toilets,,
110,429556570,{'amenity': 'toilets'},"(-3.232135299999996, 51.99578690000007)",toilets,,
111,429645468,"{'name': 'Wyedean Practice Tintern Surgery', 'amenity': 'doctors'}","(-2.6814775999999867, 51.69820690000011)",doctors,,
112,434535570,"{'access': 'private', 'amenity': 'toilets'}","(-4.067158299999992, 52.82286530000013)",toilets,,
113,434568876,"{'name': 'Rowlands Pharmacy', 'amenity': 'pharmacy'}","(-4.054103199999996, 52.72204950000016)",pharmacy,,
114,434576476,{'amenity': 'toilets'},"(-3.502228899999996, 51.396850500000156)",toilets,,
115,439193385,"{'amenity': 'pharmacy', 'operator': 'Lloyds'}","(-3.81007610000001, 51.598861600000085)",pharmacy,,
116,444364423,"{'source': 'GPS Survey', 'amenity': 'toilets'}","(-3.622407300000012, 52.30460930000016)",toilets,,
117,445416997,"{'name': 'Sandfields Clinic', 'amenity': 'doctors'}","(-3.8138916999999997, 51.599502699999995)",doctors,,
118,446049203,"{'name': 'Sandfields Medical Centre', 'amenity': 'doctors'}","(-3.8222671999999958, 51.603032099999986)",doctors,,
119,448424460,"{'amenity': 'health_centre', 'healthcare': 'centre'}","(-3.0284489000000017, 53.03063149999983)",health_centre,,centre
120,448619939,"{'name': 'S.E.L. Jones', 'amenity': 'pharmacy', 'addr:street': 'Trintity Street'}","(-3.023863099999998, 53.0315006999998)",pharmacy,,
121,455887717,"{'fee': 'no', 'amenity': 'toilets'}","(-4.056941099999986, 52.72222920000004)",toilets,,
122,457895196,"{'name': 'G S Bhogal', 'amenity': 'pharmacy', 'dispensing': 'yes'}","(-3.1304072999999875, 51.5093572000001)",pharmacy,,
123,458229407,"{'name': 'Rumney Hill Dental Surgery', 'amenity': 'dentist'}","(-3.1330873000000006, 51.50775230000001)",dentist,,
124,460019651,{'amenity': 'toilets'},"(-4.501030900000004, 52.82399059999997)",toilets,,
125,460019655,"{'addr:city': 'Abersoch', 'addr:housename': 'The Pharmacy', 'addr:postcode': 'LL53 7DY', 'addr:street': 'Stryd Fawr', 'amenity': 'pharmacy', 'dispensing': 'yes', 'fhrs:id': '804488', 'fhrs:local_authority_id': '7090', 'healthcare': 'pharmacy', 'name': 'Rowlands Pharmacy', 'operator': 'R L Rowlands Ltd'}","(-4.5048246000000045, 52.82374829999998)",pharmacy,,pharmacy
126,460436070,{'amenity': 'toilets'},"(-4.480675800000003, 52.85447860000003)",toilets,,
127,460436088,{'amenity': 'toilets'},"(-4.490944700000003, 52.85824440000003)",toilets,,
128,460436102,{'amenity': 'toilets'},"(-4.494569200000003, 52.85920760000003)",toilets,,
129,460674631,{'amenity': 'toilets'},"(-4.413035900000002, 52.88199080000004)",toilets,,
130,460674812,"{'name': 'Rowlands Pharmacy', 'amenity': 'pharmacy'}","(-4.420956600000002, 52.885973100000044)",pharmacy,,
131,460674823,"{'name': 'Meddygfa Treflan', 'amenity': 'doctors', 'name:cy': 'Meddygfa Treflan', 'name:en': 'Treflan Surgery'}","(-4.421366300000002, 52.88600040000004)",doctors,,
132,460674886,"{'name': 'Rowlands Pharmacy', 'amenity': 'pharmacy'}","(-4.419330300000002, 52.88739700000004)",pharmacy,,
133,460675600,{'amenity': 'clinic'},"(-4.421674000000002, 52.88830140000003)",clinic,,
134,461977548,"{'fee': 'no', 'amenity': 'toilets'}","(-3.148799600000004, 52.5603209000001)",toilets,,
135,467434753,{'amenity': 'toilets'},"(-4.220083000000001, 53.20454049999998)",toilets,,
136,473437625,"{'amenity': 'pharmacy', 'operator': ""Lloyd's""}","(-3.8222793999999998, 51.60324310000003)",pharmacy,,
137,476029940,"{'addr:city': 'Rumney', 'addr:postcode': 'CF3 3LG', 'addr:street': 'Barmouth Road', 'amenity': 'doctors', 'name': 'Rumney Primary Care Centre', 'opening_hours': 'Mo-Fr 08:00-11:00,14:00-18:30', 'phone': '+44 2920797751', 'wheelchair': 'yes'}","(-3.1254583999999923, 51.50652110000009)",doctors,,
138,477763804,"{'access': 'public', 'amenity': 'toilets'}","(-4.385351799999992, 53.14502400000013)",toilets,,
139,479745497,"{'fee': 'no', 'amenity': 'toilets'}","(-4.122028799999988, 53.23676660000015)",toilets,,
140,480236949,"{'amenity': 'pharmacy', 'wheelchair': 'yes'}","(-3.329035399999994, 51.64543760000012)",pharmacy,,
141,482901136,{'amenity': 'pharmacy'},"(-3.361030899999994, 51.66923010000022)",pharmacy,,
142,485267038,{'amenity': 'toilets'},"(-3.721706999999988, 51.48945100000022)",toilets,,
143,493228419,"{'name': 'Lloyds Pharmacy', 'amenity': 'pharmacy'}","(-3.3791609000000125, 51.682932999999856)",pharmacy,,
144,493261407,{'amenity': 'doctors'},"(-3.3704859000000127, 52.979969899999894)",doctors,,
145,495642579,{'amenity': 'hospital'},"(-3.382291399999998, 51.68983010000005)",hospital,,
146,496384548,{'amenity': 'doctors'},"(-3.594972899999997, 52.9108142000001)",doctors,,
147,496870361,"{'amenity': 'pharmacy', 'operator': ""Lloyd's""}","(-3.8108809000000017, 51.60361660000011)",pharmacy,,
148,496902912,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'wheelchair': 'yes'}","(-3.3277936000000015, 51.64570640000006)",pharmacy,,pharmacy
149,519793482,"{'amenity': 'pharmacy', 'wheelchair': 'limited'}","(-3.7961019999999817, 51.99381010000006)",pharmacy,,
150,520211881,{'amenity': 'toilets'},"(-4.557583599999983, 52.936937300000096)",toilets,,
151,520214393,{'amenity': 'toilets'},"(-4.567788899999983, 52.9433254000001)",toilets,,
152,523371540,{'amenity': 'pharmacy'},"(-4.044468500000001, 51.716238900000015)",pharmacy,,
153,524121619,{'amenity': 'pharmacy'},"(-3.338674700000001, 51.60579730000002)",pharmacy,,
154,527363305,"{'name': 'Lloyds', 'amenity': 'pharmacy'}","(-3.0070378000000004, 51.646072300000064)",pharmacy,,
155,529083693,{'amenity': 'toilets'},"(-3.8396101999999996, 52.274992099999956)",toilets,,
156,530660171,{'amenity': 'pharmacy'},"(-3.1407936999999992, 51.53610649999996)",pharmacy,,
157,534917151,{'amenity': 'toilets'},"(-3.656052699999997, 52.2571158)",toilets,,
158,537151857,{'amenity': 'pharmacy'},"(-4.121733999999993, 53.230073800000014)",pharmacy,,
159,540782500,{'amenity': 'toilets'},"(-3.480608999999996, 51.40820760000005)",toilets,,
160,546966187,"{'name': 'rowlands', 'amenity': 'pharmacy', 'dispensing': 'yes'}","(-4.108050500000003, 52.859075500000046)",pharmacy,,
161,551961240,{'amenity': 'toilets'},"(-3.1454868000000067, 51.852922299999996)",toilets,,
162,559616308,{'amenity': 'toilets'},"(-4.1363670999999975, 52.91579119999999)",toilets,,
163,564378347,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Co-Op'}","(-3.1700566999999995, 51.49063840000001)",pharmacy,,pharmacy
164,564385369,"{'amenity': 'doctors', 'healthcare': 'doctor', 'name': 'The City Surgery'}","(-3.1705459999999994, 51.4908094)",doctors,,doctor
165,564422642,"{'name': 'Co-Op', 'amenity': 'pharmacy'}","(-3.1693614999999986, 51.49301650000001)",pharmacy,,
166,564428997,{'amenity': 'toilets'},"(-3.1690181999999987, 51.49319280000001)",toilets,,
167,564433635,"{'name': 'Boots', 'amenity': 'pharmacy'}","(-3.1677821999999987, 51.4936845)",pharmacy,,
168,564433965,"{'name': 'Superdrug', 'amenity': 'pharmacy'}","(-3.167627699999999, 51.4937112)",pharmacy,,
169,568604740,"{'amenity': 'toilets', 'fee': 'yes'}","(-3.8855550999999897, 52.74415250000014)",toilets,,
170,571836336,"{'name': 'Handpost Pharmacy', 'amenity': 'pharmacy'}","(-3.0088952999999874, 51.5831467000003)",pharmacy,,
171,575898832,"{'name': 'Co-operative', 'amenity': 'pharmacy', 'operator': 'Co-operative'}","(-4.04112589999999, 51.650425600000375)",pharmacy,,
172,579495006,{'amenity': 'toilets'},"(-4.062302099999999, 53.1800608)",toilets,,
173,581960612,"{'name': 'Moss', 'amenity': 'pharmacy', 'dispensing': 'yes'}","(-4.0637585000000165, 53.180608899999875)",pharmacy,,
174,582954681,"{'access': 'yes', 'amenity': 'toilets', 'changing_table': 'yes', 'female': 'yes', 'toilets:disposal': 'flush', 'wheelchair': 'yes'}","(-5.169663300000019, 51.707318499999985)",toilets,,
175,583175992,"{'fee': 'no', 'amenity': 'toilets'}","(-3.5937147000000214, 51.75661979999997)",toilets,,
176,603763122,"{'name': 'Boots', 'amenity': 'pharmacy', 'dispensing': 'yes', 'addr:street': 'Station Road', 'addr:postcode': 'LL57 3NE', 'addr:housename': 'Y Hen Orsaf Medical Centre'}","(-4.067990000000002, 53.18079860000028)",pharmacy,,
177,605267518,{'amenity': 'pharmacy'},"(-3.819906300000002, 51.63205620000031)",pharmacy,,
178,621210635,"{'addr:housenumber': '2', 'addr:street': 'Chapel Street', 'amenity': 'doctors', 'healthcare': 'doctor', 'name': 'Plas Y Bryn Surgery'}","(-2.9955312000000047, 53.04286260000001)",doctors,,doctor
179,629429644,{'amenity': 'toilets'},"(-4.066183700000003, 51.747475200000075)",toilets,,
180,650090152,{'amenity': 'toilets'},"(-4.217723699999988, 51.83960449999974)",toilets,,
181,651486618,{'amenity': 'dentist'},"(-3.2541486999999854, 51.47598919999968)",dentist,,
182,651486623,"{'name': 'Lloyds Pharmacy', 'amenity': 'pharmacy', 'operator': 'Lloyds Pharmacy'}","(-3.2543547999999856, 51.47616849999968)",pharmacy,,
183,652739371,"{'name': 'Boots', 'amenity': 'pharmacy'}","(-4.976165999999986, 51.993741699999646)",pharmacy,,
184,652896027,"{'name': 'The Co-operative Pharmacy', 'amenity': 'pharmacy', 'dispensing': 'yes'}","(-3.319354199999983, 51.56449779999963)",pharmacy,,
185,656509021,{'amenity': 'toilets'},"(-3.7636656999999913, 52.12106869999989)",toilets,,
186,666972952,{'amenity': 'doctors'},"(-4.134895199999982, 53.225457999999904)",doctors,,
187,667138596,"{'name': 'Penley Hospital', 'amenity': 'hospital', 'name:cy': 'Ysbyty Penley', 'name:pl': 'Szpital Penley'}","(-2.8702739999999802, 52.9539969999999)",hospital,,
188,670405471,"{'addr:city': 'Bangor', 'addr:housenumber': '29', 'addr:postcode': 'LL57 2EU', 'addr:street': 'Ffordd Caergybi', 'amenity': 'pharmacy', 'dispensing': 'yes', 'fhrs:id': '801091', 'fhrs:local_authority_id': '6849', 'healthcare': 'pharmacy', 'name': 'Rowlands Pharmacy'}","(-4.134170699999977, 53.22758979999992)",pharmacy,,pharmacy
189,672756448,{'amenity': 'toilets'},"(-3.818549299999983, 51.63877620000001)",toilets,,
190,691750945,"{'source': 'survey', 'amenity': 'toilets'}","(-3.956024700000001, 52.643601600000125)",toilets,,
191,693873429,{'amenity': 'toilets'},"(-3.9798863999999865, 53.25674940000005)",toilets,,
192,693873437,{'amenity': 'toilets'},"(-3.923000299999987, 53.27124550000005)",toilets,,
193,699147913,"{'fee': 'no', 'amenity': 'toilets', 'operator': 'Camping'}","(-4.657543999999991, 52.12715649999983)",toilets,,
194,700270711,{'amenity': 'toilets'},"(-3.2535013999999887, 52.88623169999971)",toilets,,
195,706900014,{'amenity': 'toilets'},"(-3.684168899999993, 52.46857330000017)",toilets,,
196,739815510,{'amenity': 'pharmacy'},"(-3.0799656000000017, 53.16801180000005)",pharmacy,,
197,739815599,"{'name': 'Buckly Health Centre', 'amenity': 'doctors'}","(-3.080329000000001, 53.16732070000005)",doctors,,
198,739815678,{'amenity': 'toilets'},"(-3.0795114000000012, 53.16716450000005)",toilets,,
199,742647254,"{'name': 'Rowlands', 'amenity': 'pharmacy'}","(-3.4487393000000055, 53.257015300000056)",pharmacy,,
200,747468138,{'amenity': 'toilets'},"(-3.2595846999999996, 52.759258299999885)",toilets,,
201,760758465,"{'addr:postcode': 'SA62 6SE', 'amenity': 'pharmacy', 'name': 'Well', 'name:cy': 'Fferyllfa Well', 'name:en': 'Well Pharmacy'}","(-5.265672699999993, 51.88089839999997)",pharmacy,,
202,760758505,{'amenity': 'toilets'},"(-5.264203299999994, 51.88047969999998)",toilets,,
203,760758574,{'amenity': 'toilets'},"(-5.260888999999991, 51.88037579999999)",toilets,,
204,760758575,"{'amenity': 'toilets', 'toilets:wheelchair': 'no'}","(-5.265794599999991, 51.88212689999999)",toilets,,
205,761796371,"{'name': 'Monnow Vale Hospital', 'amenity': 'hospital'}","(-2.7251528999999874, 51.810113699999995)",hospital,,
206,767455169,{'amenity': 'pharmacy'},"(-4.346232599999994, 53.411241899999716)",pharmacy,,
207,768214660,{'amenity': 'toilets'},"(-3.126640600000009, 52.07307589999983)",toilets,,
208,769196492,"{'amenity': 'toilets', 'operator': 'First Motorway Services'}","(-2.8366274999999996, 51.58835899999988)",toilets,,
209,772352065,{'amenity': 'toilets'},"(-4.091307999999995, 52.99493289999997)",toilets,,
210,774003454,{'amenity': 'toilets'},"(-4.526684099999996, 52.045894099999934)",toilets,,
